year,date,survey,wetland_code,area_code,module_code,tc_mc_code,habitat_code,enclosure_number,sampling_station_label,depth,haul_no,species_id,species_code,genus_name,species_name,count,enclosure_area
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,2,"SDL W4 MC1 MAIN 2",80,1,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,2,"SDL W4 MC1 MAIN 2",80,1,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,2,"SDL W4 MC1 MAIN 2",80,2,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,2,"SDL W4 MC1 MAIN 2",80,2,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,2,"SDL W4 MC1 MAIN 2",80,2,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,2,"SDL W4 MC1 MAIN 2",80,2,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,2,"SDL W4 MC1 MAIN 2",80,2,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,2,"SDL W4 MC1 MAIN 2",80,3,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,2,"SDL W4 MC1 MAIN 2",80,3,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,2,"SDL W4 MC1 MAIN 2",80,3,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,2,"SDL W4 MC1 MAIN 2",80,3,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,2,"SDL W4 MC1 MAIN 2",80,3,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,1,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,1,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,1,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,1,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,1,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,2,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,2,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,2,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,2,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,2,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,3,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,3,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,3,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,3,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,3,"SDL W4 MC1 MAIN 3",64,3,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,1,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,1,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,1,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,1,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,1,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,2,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,2,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,2,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,2,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,2,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,3,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,3,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,3,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,3,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,4,"SDL W4 MC1 MAIN 4",61,3,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,1,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,1,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,1,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,1,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,1,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,2,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,2,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,2,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,2,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,2,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,3,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,3,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,3,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,3,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,SDW,3,W4,"SDL W4 MC1",BNMC,5,"SDL W4 MC1 MAIN 5",76,3,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,1,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,1,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,1,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,1,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,1,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,2,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,2,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,2,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,2,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,2,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,3,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,3,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,3,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,3,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,1,"CSM TC3 MAIN 1",42,3,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,1,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,1,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,1,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,1,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,1,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,2,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,2,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,2,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,2,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,2,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,3,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,3,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,3,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,3,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,2,"CSM TC3 MAIN 2",72,3,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,1,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,1,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,1,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,1,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,1,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,2,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,2,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,2,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,2,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,2,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,3,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,3,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,3,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,3,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,3,"CSM TC3 MAIN 3",57,3,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,1,2709,CLIO,Clevelandia,ios,4,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,1,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,1,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,1,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,1,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,2,2709,CLIO,Clevelandia,ios,1,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,2,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,2,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,2,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,2,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,3,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,3,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,3,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,3,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,3,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,4,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,4,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,4,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,4,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,4,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,5,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,5,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,5,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,5,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,4,"CSM TC3 MAIN 4",55,5,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,1,2709,CLIO,Clevelandia,ios,1,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,1,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,1,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,1,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,1,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,2,2709,CLIO,Clevelandia,ios,1,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,2,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,2,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,2,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,2,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,3,2709,CLIO,Clevelandia,ios,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,3,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,3,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,3,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,3,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,4,2709,CLIO,Clevelandia,ios,2,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,4,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,4,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,4,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,4,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,5,2709,CLIO,Clevelandia,ios,2,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,5,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,5,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,5,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,5,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,6,2709,CLIO,Clevelandia,ios,1,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,6,2751,ILGI,Ilypnus,gilberti,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,6,2839,QUYC,Quietula,y_cauda,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,6,2964,GOFA,"Unknown Species of Gobiidae",Gobiidae,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,6,2991,OSCR,"Unknown Species of Osteichthyes",Osteichthyes,0,0.43
2023,2023-10-03,29,CSM,CSM,CSM,"CSM TC3",TC,5,"CSM TC3 MAIN 5",80,7,2709,CLIO,Clevelandia,ios,1,0.43
